armyPerception,civilianPerception,myWorld,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,5
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,6
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,3
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,11
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,22
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,9
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,7
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,6
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,24
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,18
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,14
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,4
2.7259765624999996,2.5080078125,0,0.505859375,3.2830078125,10,100,10,0
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,4
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,8
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,14
2.7259765624999996,2.5080078125,0,0.505859375,3.2830078125,10,100,10,15
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,3
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,7
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,4
2.7259765624999996,2.5080078125,0,0.505859375,3.2830078125,10,100,10,10
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,4
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,25
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,3
2.7259765624999996,2.5080078125,0,0.505859375,3.2830078125,10,100,10,46
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,7
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,10
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,3
2.7259765624999996,2.5080078125,0,0.505859375,3.2830078125,10,100,10,6
2.7259765624999996,2.5080078125,2,0.505859375,3.2830078125,10,100,10,8
2.7259765624999996,2.5080078125,1,0.505859375,3.2830078125,10,100,10,5
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,5
1.9509765625,3.2830078125,2,0.755859375,4.0580078125,10,100,10,2
1.9509765625,3.2830078125,2,0.755859375,4.0580078125,10,100,10,5
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,13
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,2
1.9509765625,3.2830078125,2,0.755859375,4.0580078125,10,100,10,3
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,7
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,5
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,4
1.9509765625,3.2830078125,2,0.755859375,4.0580078125,10,100,10,3
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,14
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,5
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,8
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,7
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,8
1.9509765625,3.2830078125,2,0.755859375,4.0580078125,10,100,10,2
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,8
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,32
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,7
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,9
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,7
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,1
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,24
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,10
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,8
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,17
1.9509765625,3.2830078125,0,0.755859375,4.0580078125,10,100,10,3
3.5009765625,1.7330078125,0,0.255859375,2.5080078125,10,100,10,15
3.5009765625,1.7330078125,1,0.255859375,2.5080078125,10,100,10,13
3.5009765625,1.7330078125,0,0.255859375,2.5080078125,10,100,10,8
3.5009765625,1.7330078125,2,0.255859375,2.5080078125,10,100,10,3
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,30
4.2759765625,4.0580078125,1,0.005859375,1.7330078125,10,100,10,3
1.9509765625,3.2830078125,1,0.755859375,4.0580078125,10,100,10,3
4.2759765625,4.0580078125,2,0.005859375,1.7330078125,10,100,10,7
4.2759765625,4.0580078125,0,0.005859375,1.7330078125,10,100,10,4
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,2
3.6099609375,2.0599609375,2,0.494140625,2.3021484375,10,100,10,14
3.6099609375,2.0599609375,1,0.494140625,2.3021484375,10,100,10,6
3.6099609375,2.0599609375,0,0.494140625,2.3021484375,10,100,10,5
3.6099609375,2.0599609375,2,0.494140625,2.3021484375,10,100,10,6
3.6099609375,2.0599609375,1,0.494140625,2.3021484375,10,100,10,4
3.6099609375,2.0599609375,0,0.494140625,2.3021484375,10,100,10,27
3.6099609375,2.0599609375,2,0.494140625,2.3021484375,10,100,10,9
3.6099609375,2.0599609375,1,0.494140625,2.3021484375,10,100,10,9
3.6099609375,2.0599609375,0,0.494140625,2.3021484375,10,100,10,3
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,5
3.6099609375,2.0599609375,2,0.494140625,2.3021484375,10,100,10,4
3.6099609375,2.0599609375,1,0.494140625,2.3021484375,10,100,10,0
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,4
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,4
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,9
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,3
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,6
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,2
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,8
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,2
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,6
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,10
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,4
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,2
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,2
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,20
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,7
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,7
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,2
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,5
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,15
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,14
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,7
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,5
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,11
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,7
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,9
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,18
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,3
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,22
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,5
2.2537109375,1.8662109375,0,0.181640625,4.0458984375,10,100,10,39
2.2537109375,1.8662109375,2,0.181640625,4.0458984375,10,100,10,10
2.2537109375,1.8662109375,1,0.181640625,4.0458984375,10,100,10,9
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,4
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,30
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,3
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,5
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,5
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,7
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,25
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,7
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,7
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,8
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,5
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,6
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,6
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,6
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,13
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,27
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,7
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,7
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,6
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,1
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,3
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,12
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,11
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,4
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,9
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,3
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,20
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,3
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,30
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,2
3.8037109375,3.4162109375,1,0.681640625,2.4958984375,10,100,10,3
3.8037109375,3.4162109375,2,0.681640625,2.4958984375,10,100,10,3
3.8037109375,3.4162109375,0,0.681640625,2.4958984375,10,100,10,3
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,4
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,13
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,16
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,4
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,9
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,8
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,3
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,6
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,13
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,7
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,3
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,7
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,14
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,17
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,9
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,12
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,5
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,22
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,6
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,4
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,12
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,1
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,13
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,3
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,5
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,30
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,3
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,8
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,8
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,16
1.4787109374999998,4.1912109375,0,0.431640625,3.2708984374999996,10,100,10,6
1.4787109374999998,4.1912109375,1,0.431640625,3.2708984374999996,10,100,10,12
1.4787109374999998,4.1912109375,2,0.431640625,3.2708984374999996,10,100,10,3
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,20
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,5
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,14
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,16
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,12
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,5
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,12
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,3
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,5
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,23
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,13
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,7
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,4
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,35
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,7
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,9
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,17
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,7
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,9
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,8
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,5
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,2
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,4
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,8
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,16
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,1
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,7
3.0287109374999996,2.6412109375,0,0.931640625,1.7208984374999998,10,100,10,8
3.0287109374999996,2.6412109375,2,0.931640625,1.7208984374999998,10,100,10,2
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,11
3.0287109374999996,2.6412109375,1,0.931640625,1.7208984374999998,10,100,10,4
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,5
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,5
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,3
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,24
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,7
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,3
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,4
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,4
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,10
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,8
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,7
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,3
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,12
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,1
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,9
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,8
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,12
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,29
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,10
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,10
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,9
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,6
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,2
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,13
1.8662109375,2.2537109375,0,0.806640625,2.8833984375,10,100,10,15
1.8662109375,2.2537109375,2,0.806640625,2.8833984375,10,100,10,11
1.8662109375,2.2537109375,1,0.806640625,2.8833984375,10,100,10,3
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,13
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,2
3.4162109375,3.8037109375,2,0.306640625,4.4333984375,10,100,10,16
3.4162109375,3.8037109375,1,0.306640625,4.4333984375,10,100,10,11
3.4162109375,3.8037109375,0,0.306640625,4.4333984375,10,100,10,9
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,8
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,17
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,16
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,3
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,3
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,12
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,2
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,3
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,4
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,4
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,6
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,15
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,8
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,8
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,6
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,16
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,6
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,9
2.6412109375,3.0287109374999996,0,0.556640625,2.1083984375,10,100,10,1
2.6412109375,3.0287109374999996,2,0.556640625,2.1083984375,10,100,10,6
2.6412109375,3.0287109374999996,1,0.556640625,2.1083984375,10,100,10,6
2.1083984375,4.3365234375,0,0.291015625,2.4474609375,10,100,10,8
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,3
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,4
4.4333984375,3.5615234375,0,0.541015625,3.2224609375,10,100,10,6
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,12
2.1083984375,4.3365234375,2,0.291015625,2.4474609375,10,100,10,11
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,7
4.4333984375,3.5615234375,0,0.541015625,3.2224609375,10,100,10,11
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,6
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,8
4.4333984375,3.5615234375,0,0.541015625,3.2224609375,10,100,10,8
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,8
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,4
4.4333984375,3.5615234375,0,0.541015625,3.2224609375,10,100,10,6
2.1083984375,4.3365234375,0,0.291015625,2.4474609375,10,100,10,12
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,1
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,3
4.4333984375,3.5615234375,0,0.541015625,3.2224609375,10,100,10,42
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,3
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,8
4.4333984375,3.5615234375,1,0.541015625,3.2224609375,10,100,10,6
2.1083984375,4.3365234375,1,0.291015625,2.4474609375,10,100,10,5
4.4333984375,3.5615234375,2,0.541015625,3.2224609375,10,100,10,3
